시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,평균 속도,평균 소요 시간,평균 기온,일강수량,평균 풍속,월,일,년
1,32,214862.562,12229.386999999999,108247.76,335339.708,30.35,36.05,14.5,5.5,3.0,4,9,2019
0,39,274992.54600000003,26331.632999999998,216303.01100000003,517627.19,47.739,56.826,20.6,0.0,3.6,6,14,2018
1,4,97020.992,11905.795,86325.183,195251.97,34.7,78.7,10.3,0.0,2.6,4,28,2020
0,16,290024.647,37508.906,191600.487,519134.04,37.815,33.889,18.5,0.5,1.7,4,4,2018
0,0,198800.83899999998,25012.256,85413.32,309226.415,45.805,30.488000000000003,18.1,0.0,1.0,4,2,2018
0,22,232731.203,12977.71,103948.74900000001,349657.662,51.2,39.05,-4.5,0.5,4.7,2,8,2020
0,22,214874.987,10931.569,136563.738,362370.29299999995,49.95,40.85,10.4,0.0,1.3,10,9,2019
1,38,27724.541,5646.973000000001,75332.219,108703.73300000001,35.222,45.611,6.4,13.0,1.8,12,11,2018
0,30,47279.492999999995,9201.667,107110.475,163591.634,58.75,28.625,10.0,0.0,1.5,4,3,2019
1,10,103561.23,19668.86,128044.95800000001,251275.047,28.333,16.667,6.9,0.0,1.7,12,5,2018
1,35,199619.91,17184.108,139571.092,356375.11,27.5,29.375,27.7,0.0,2.8,7,11,2018
1,15,856587.297,180527.4,308399.967,1345514.664,39.148,71.63,9.7,15.833,3.467,12,17,2019
1,21,288931.13399999996,25224.089,141596.381,455751.604,52.265,54.912,12.7,0.0,2.567,3,30,2020
1,4,82595.538,8646.77,126673.62800000001,217915.93600000002,35.545,58.0,6.6,0.0,3.9,3,30,2019
1,38,28552.308999999997,3316.607,107447.538,139316.454,41.684,27.947,16.6,4.0,1.8,11,24,2019
0,0,207496.66199999998,15732.017,88651.601,311880.28,46.5,28.929,19.6,0.0,1.1,6,3,2018
0,22,226407.544,11596.028999999999,128819.54,366823.11299999995,50.15,40.05,3.2,0.0,1.3,12,15,2019
0,39,287218.193,26922.464,265194.437,579335.095,41.75,49.7,5.15,0.0,4.9,12,27,2019
1,37,31115.232000000004,6465.579000000002,73844.262,111425.073,33.25,24.75,24.5,0.0,3.4,8,15,2019
0,9,77338.75,5148.299,54735.441,137222.491,48.684,26.368,10.3,0.0,1.1,4,6,2020
0,39,283526.279,26479.386000000002,295422.2,605427.865,47.048,59.429,19.9,0.0,2.0,5,16,2019
0,28,50464.235,16725.662,123890.44099999999,191080.33800000002,58.143,33.0,7.3,0.0,2.8,1,28,2019
1,7,1049519.562,120999.155,430975.57899999997,1601494.2959999999,41.098,26.667,4.3,6.5,2.2,2,28,2020
0,39,284429.11600000004,22213.34,229176.426,535818.881,47.238,58.57100000000001,4.5,0.0,3.0,2,14,2019
1,13,654906.176,28637.618,242749.608,926293.402,33.364000000000004,29.727,12.7,1.5,3.2,11,10,2019
0,6,75574.311,14709.985,111345.37199999999,201629.668,40.522,18.391,12.9,0.0,1.5,3,13,2018
1,12,224343.06699999998,42711.893,265501.935,532556.895,36.333,28.25,3.6,0.0,2.5,2,19,2020
1,4,69526.557,39671.682,100497.734,209695.973,35.181999999999995,57.81800000000001,18.8,0.0,2.0,6,4,2018
0,6,80921.647,25354.432,96666.47,202942.549,40.391,18.652,20.6,1.0,1.6,5,29,2018
1,34,165933.033,13966.751,182384.883,362284.666,32.4,44.4,4.1,15.0,3.6,12,23,2018
0,22,172845.125,12477.121000000001,122723.925,308046.172,49.833,43.278,17.6,7.0,0.9,6,10,2018
0,1,260484.078,26885.89,179436.921,466806.88899999997,53.429,40.6,21.625,0.5,1.467,6,25,2018
0,0,206540.901,16658.152,106507.88699999999,329706.94,45.021,30.5,18.8,0.0,1.1,10,19,2019
1,7,1023714.96,118131.151,435404.24299999996,1577250.355,41.078,27.529,6.0,0.0,1.9,3,20,2020
0,19,366189.485,64530.258,254469.013,685188.7559999999,48.243,47.459,16.6,0.0,2.7,5,21,2019
1,15,844004.875,177240.625,332241.223,1353486.7219999998,39.185,64.0,7.767,0.0,1.967,11,30,2018
0,16,286574.752,31076.388,186382.473,504033.61299999995,37.704,34.741,4.7,0.0,1.8,2,2,2018
1,10,105240.10800000001,14590.176000000001,112650.73599999999,232481.021,41.25,14.5,4.4,0.0,2.1,2,23,2020
1,2,145730.414,37066.152,203822.375,386618.941,31.75,23.25,22.6,15.5,2.2,9,21,2018
0,26,82726.568,5401.689,32487.43,120615.68699999999,40.067,19.867,5.75,0.0,2.55,2,20,2018
1,15,856267.6479999998,118386.92800000001,279540.55100000004,1254195.127,40.889,65.296,3.0,0.0,2.067,1,2,2020
1,2,157786.11,33083.638999999996,202055.92,392925.669,34.444,28.889,7.1,0.0,2.2,11,25,2019
1,33,426806.89700000006,32739.81700000001,172647.081,632193.795,50.514,62.639,6.95,0.0,3.25,2,20,2018
0,20,116318.47,6023.183000000001,94014.959,216356.611,39.111,27.333,10.2,0.0,2.4,2,24,2019
1,31,133872.163,14404.416000000001,97305.336,245581.915,34.5,16.333,9.9,0.0,2.1,11,30,2018
0,26,86285.759,2969.3509999999997,32837.015,122092.12400000001,41.0,21.667,12.9,0.0,2.467,4,18,2020
1,15,873343.37,248271.172,334964.257,1456578.799,38.074,65.556,16.4,96.167,3.633,4,23,2018
0,36,69406.51,16641.384,164084.086,250131.98100000003,47.219,51.219,14.3,0.0,1.5,11,9,2019
0,18,374574.81700000004,28080.593999999997,173589.12699999998,576244.538,39.958,33.042,16.9,0.0,1.8,10,26,2019
1,25,274918.279,38705.804,254225.88600000003,567849.969,34.062,45.0,23.2,0.0,3.3,9,5,2018
1,25,276744.989,34502.394,297329.86199999996,608577.246,33.6,45.467,16.6,17.5,1.8,10,18,2019
1,11,446527.011,22169.237999999998,107589.133,576285.382,29.143,20.286,11.467,0.0,1.767,10,28,2019
0,39,285029.313,25385.764,203607.204,514022.281,42.75,48.25,19.2,22.0,3.1,6,14,2019
1,15,795360.6479999998,204072.889,329273.483,1328707.02,41.25899999999999,69.51899999999999,20.233,0.16699999999999998,2.5,6,27,2019
1,35,199412.46899999998,19440.108,144741.241,363593.81799999997,27.75,29.625,23.7,0.0,2.1,7,5,2018
1,5,838488.532,77918.504,345678.078,1262085.113,51.419,52.441,4.84,4.8,4.75,4,1,2020
1,23,124650.12800000001,5632.482,108445.205,238727.815,51.786,45.393,2.55,0.0,5.25,2,17,2018
1,27,1039109.7409999999,184671.283,606044.113,1829825.1369999999,32.906,46.625,21.7,0.5,1.6,7,12,2019
0,22,182776.165,20922.186,110426.445,314124.79600000003,49.222,44.333,3.4,0.0,1.1,12,19,2018
1,37,29912.554,5977.545,83705.767,119595.866,32.75,23.75,15.9,0.0,2.6,11,23,2019
0,36,70968.25200000001,21392.908,141349.965,233711.125,46.806,49.484,6.15,0.0,1.45,12,10,2018
0,6,74292.852,13613.71,108355.18699999999,196261.74800000002,41.0,18.739,13.2,0.0,1.7,3,26,2018
0,16,281747.895,36732.996,195960.91199999998,514441.80299999996,37.71,34.0,21.6,0.0,5.1,9,20,2019
1,7,1027417.2390000001,87375.25099999999,567366.624,1682159.114,39.566,35.302,6.5,0.0,0.7,3,25,2018
0,36,67712.978,19915.58,165423.769,253052.327,47.03100000000001,51.562,19.0,0.0,1.1,10,22,2019
1,33,442947.19200000004,58901.335999999996,242719.362,744567.89,50.347,62.653,13.0,0.0,2.3,5,4,2018
1,3,433316.554,48321.554000000004,345033.323,826671.431,51.2,44.1,24.63300000000001,29.167,1.767,7,22,2019
1,27,1048766.163,175772.87,512300.32899999997,1736839.361,33.344,44.969,22.7,43.0,1.5,9,2,2019
1,8,80708.519,5215.3420000000015,70354.12,156277.982,28.222,21.0,9.7,11.5,3.6,3,10,2019
0,26,85335.19,6808.781,39426.896,131570.867,39.267,20.4,7.175,0.75,2.775,1,17,2018
0,14,197534.475,20650.895,128202.93199999999,346388.302,48.457,35.171,4.0,0.0,5.0,1,3,2018
1,4,70987.366,39533.346,99651.71699999999,210172.42899999997,34.273,59.81800000000001,8.4,1.0,3.0,11,9,2018
1,15,802951.6340000002,204050.303,332457.007,1339458.945,40.852,66.593,20.167,0.0,4.167,6,25,2019
0,22,176814.84,10286.541,155090.189,342191.57,50.389,41.556,14.5,0.0,0.0,9,23,2018
1,25,272078.071,39264.778,284848.905,596191.754,35.125,43.688,8.3,0.0,2.3,3,12,2018
1,13,600256.595,43125.995,249152.272,892534.863,31.636,32.091,8.5,0.0,2.3,11,15,2019
0,6,83306.072,25570.932999999997,106823.96699999999,215700.97199999998,39.913,18.478,15.0,0.0,1.0,5,8,2019
1,4,87276.12400000001,22105.601000000002,108565.30900000001,217947.03399999999,35.9,53.9,9.2,2.0,2.2,11,13,2019
0,16,317467.33,22233.185,160593.237,500293.75299999997,39.258,34.452,15.9,0.0,2.6,3,21,2020
1,4,97116.79,7082.764,106979.84599999999,211179.4,36.9,51.3,15.0,0.0,2.3,10,6,2019
1,2,153418.921,21971.867000000002,183112.455,358503.242,32.25,21.625,2.4,0.0,2.5,1,20,2018
1,32,189206.23,8395.895,114869.54400000001,312471.669,32.3,32.1,10.8,0.0,2.3,3,25,2018
0,39,289231.22,26337.096,229085.082,544653.3979999999,41.85,50.5,22.2,0.0,4.35,9,18,2019
0,36,67310.064,20110.171000000002,185662.01100000003,273082.247,46.133,48.7,16.9,7.5,1.9,4,29,2019
1,25,275189.721,36950.638999999996,318925.719,631066.08,34.0,45.625,4.7,0.0,2.7,3,22,2019
1,7,1039995.4809999999,105595.69,564259.619,1709850.791,37.811,37.189,17.8,1.0,1.4,9,15,2018
1,23,128287.463,11407.752,73420.262,213115.47600000002,50.143,45.464,21.95,1.75,1.7,9,19,2018
0,28,46016.495,20362.817,100353.61,166732.922,56.429,36.571,19.8,0.0,0.9,6,24,2019
0,14,200282.91600000003,26632.826,178768.40899999999,405684.151,49.969,32.625,14.6,0.5,2.6,4,30,2019
1,32,296201.209,11912.888,100306.674,408420.771,39.0,26.8,10.1,0.0,5.4,3,15,2020
1,35,190178.19600000003,16839.758,146293.603,353311.5560000001,33.875,28.25,19.0,0.0,2.7,9,25,2019
0,19,350102.725,52608.617999999995,261153.718,663865.061,51.286,44.857,5.1,0.5,6.3,1,20,2019
1,13,659193.209,43615.276,247673.83399999997,950482.32,35.36400000000001,27.364,9.9,13.5,2.4,2,29,2020
0,0,202773.924,15874.985,115582.477,334231.386,45.415,30.341,14.6,0.0,2.7,3,27,2019
0,39,296232.61,21586.522,182193.04100000003,500012.174,41.105,50.57899999999999,11.9,21.0,3.15,12,1,2019
0,40,378712.95,22901.467999999997,159928.91,561543.328,55.176,45.824,10.633,0.0,8.1,3,15,2019
1,2,186911.78399999999,24215.972999999998,182928.89399999997,394056.651,36.333,26.0,10.1,0.0,2.8,4,18,2020
0,39,273303.641,24626.12,221734.883,519664.644,46.952,58.81,12.1,0.0,2.2,10,31,2018
1,17,576669.203,51529.585,203825.035,832023.823,32.692,36.269,2.2,0.0,4.967,1,21,2019
0,18,417698.459,35029.488,197227.91600000003,649955.863,38.167,34.542,12.4,0.0,0.8,1,23,2020
1,3,431290.835,52372.18,376566.39200000005,860229.407,50.55,44.775,25.13300000000001,8.333,2.9330000000000003,8,14,2019
0,14,204179.044,29663.319,144900.616,378742.979,49.353,31.794,20.6,0.0,3.6,6,14,2018
1,25,302809.201,40050.987,278596.032,621456.219,32.688,47.875,-4.1,1.5,3.2,1,24,2018
0,22,213780.053,18602.807,115685.26400000001,348068.124,50.25,39.9,17.3,24.5,2.1,7,10,2019
1,23,129180.865,13741.66,59757.73,202680.255,51.464,44.929,26.2,0.0,5.0,7,2,2018
0,16,316920.17,30289.27,150179.731,497389.17100000003,38.839,33.323,7.2,0.0,1.0,2,7,2020
1,15,864030.291,223162.61399999997,355422.456,1442615.361,41.148,68.889,19.733,0.0,1.467,6,20,2019
1,23,130510.778,9874.903,94981.86300000001,235367.544,48.879,54.212,6.15,0.0,1.95,12,28,2019
1,4,70904.152,10755.893999999998,109719.211,191379.25699999998,34.727,59.0,6.4,0.0,1.6,11,10,2018
1,8,74727.617,4363.155,77657.718,156748.49,27.111,19.667,6.8,0.0,1.8,1,14,2018
1,37,25329.058999999997,7064.439,61649.718,94043.216,26.75,26.0,13.6,0.0,2.5,3,27,2019
0,26,91364.34199999999,5127.6590000000015,29883.452,126375.454,39.867,23.6,7.75,0.0,2.125,3,3,2020
0,22,160436.715,21718.752999999997,124829.976,306985.443,48.778,43.833,19.5,1.0,3.3,7,11,2018
0,26,81055.855,6192.986,35824.665,123073.506,39.6,23.2,19.025,0.0,1.55,7,2,2019
0,30,42812.927,7239.561,52845.52400000001,102898.01199999999,56.625,33.125,13.6,0.0,2.2,4,16,2020
1,25,316556.503,24165.563,240903.289,581625.355,35.812,42.438,25.2,52.0,3.5,7,1,2018
1,23,138696.45,12971.086000000001,53997.985,205665.521,51.179,45.036,2.9,0.0,6.25,12,7,2018
0,28,46642.77,11147.322,85388.606,143178.697,55.286,37.143,6.3,3.0,3.4,2,16,2020
1,10,104676.155,19822.634,142517.75,267016.538,27.333,16.667,10.5,0.0,1.8,11,13,2018
0,0,232291.426,19697.02,103961.26199999999,355949.708,45.43899999999999,30.585,4.1,0.0,2.9,2,1,2019
0,19,283779.43100000004,33879.702000000005,354700.08700000006,672359.219,51.75,45.393,26.3,0.0,2.4,8,19,2018
0,14,196319.832,24834.051,204802.413,425956.29600000003,49.562,33.312,28.3,0.0,4.2,7,31,2018
0,14,219429.553,17833.78,163145.321,400408.654,44.595,35.054,15.1,0.0,3.0,11,10,2019
1,13,707289.4140000001,38407.82,268937.024,1014634.2579999999,27.273000000000003,41.727,3.0,3.0,2.9,2,10,2018
1,17,589702.149,37949.138999999996,184028.34399999998,811679.6329999998,37.618,30.735,20.567,46.0,4.4,6,6,2019
1,35,208167.53600000002,13403.525,152747.922,374318.984,27.75,29.625,12.9,0.0,3.2,10,20,2018
1,25,330203.502,36565.811,247513.694,614283.006,36.667,44.267,8.9,0.5,1.8,2,26,2020
0,6,87345.7,10687.921999999999,101344.56800000001,199378.19,41.548,19.903,22.9,2.0,1.4,8,25,2019
1,21,274405.749,40504.525,141984.22,456894.494,53.625,41.28100000000001,12.433,0.0,4.067,11,19,2018
0,22,182476.362,13574.466,99045.44300000001,295096.272,48.111,43.722,2.1,10.0,2.9,3,6,2019
1,27,1085107.888,149905.018,567576.926,1802589.831,33.594,43.15600000000001,9.8,0.0,1.9,2,13,2020
1,15,916051.51,54016.96,287116.126,1257184.596,40.259,75.704,13.267,11.0,1.867,11,24,2019
0,20,108805.71,11627.537,65454.137,185887.385,38.778,27.44400000000001,25.1,0.0,3.6,7,2,2018
0,26,87606.599,5161.195,39722.656,132490.45,39.867,19.933,2.85,0.0,3.225,1,6,2018
0,9,59093.53,6740.369000000002,68478.811,134312.71,48.526,27.158,21.7,0.0,0.9,6,21,2019
1,4,86980.88699999999,7922.927,133386.585,228290.39800000002,36.364,57.0,15.7,0.0,1.8,5,5,2019
1,38,29222.564,6943.71,97053.59300000001,133219.867,33.389,54.944,14.3,0.0,3.2,5,4,2018
1,24,1272151.233,85396.42199999999,407603.25899999996,1765150.915,43.047,27.64,6.2,0.0,0.9,4,15,2020
0,0,226729.921,15536.212,95459.847,337725.979,44.896,30.625,17.0,0.0,0.9,11,3,2019
1,11,419727.826,8846.06,159799.617,588373.504,31.143,17.570999999999998,19.533,0.0,2.467,9,13,2019
0,19,374427.086,61384.68900000001,186805.45,622617.225,50.607,45.714,18.2,7.0,1.4,10,4,2018
0,9,67605.821,6405.839,73117.273,147128.932,47.632,27.684,15.1,0.0,2.9,11,11,2019
1,25,297396.432,22884.214,273068.474,593349.12,36.0,42.625,15.2,0.0,2.2,4,29,2018
0,19,357634.393,56520.79,197248.81,611403.9920000001,50.5,45.429,8.9,0.0,4.6,3,12,2019
0,26,78510.724,3397.511,35826.322,117734.55699999999,40.4,19.6,17.9,3.625,1.467,5,27,2018
1,33,461794.655,61090.113,232643.10600000003,755527.8740000002,49.217,61.435,22.3,0.0,1.1,7,5,2019
0,6,79699.411,27107.374,76126.803,182933.58800000002,40.435,18.435,22.1,15.0,4.7,7,6,2018
0,28,42501.356,12429.565,97889.48199999999,152820.40300000002,56.857,36.0,27.1,0.0,5.2,8,10,2019
0,26,86649.29699999999,3250.5809999999997,39350.261,129250.13900000001,40.067,22.2,12.2,0.0,4.775,4,25,2020
0,14,234967.22199999998,21386.759,94072.35800000001,350426.339,45.216,33.405,13.2,0.0,3.3,4,3,2020
1,12,216742.54100000003,66444.039,338158.151,621344.7320000001,36.0,29.75,7.8,0.0,4.0,11,19,2019
1,25,259607.016,39168.002,280820.044,579595.062,34.188,44.5,12.9,0.0,2.4,4,26,2018
1,2,161247.295,20566.666,174672.457,356486.41799999995,32.875,20.125,19.7,0.0,1.4,6,6,2018
1,33,441736.37200000003,28191.28100000001,240242.098,710169.7509999998,49.014,60.739,6.15,0.0,1.95,12,28,2019
1,34,137603.095,22359.514,179287.15300000005,339249.76200000005,39.8,43.4,-0.4,0.0,2.0,1,15,2020
0,26,79267.953,5690.816999999999,34684.422999999995,119643.19300000001,40.333,21.6,21.6,0.0,2.55,9,16,2019
0,0,215783.835,23002.535,125386.909,364173.28,45.049,31.09800000000001,6.1,0.0,1.4,12,27,2018
1,31,140401.39800000002,14623.646999999999,92934.58,247959.62600000002,33.167,19.167,0.0,0.0,3.8,12,7,2018
0,18,390880.143,28030.905,167871.027,586782.075,40.56,30.72,22.4,0.0,0.9,7,14,2019
0,1,288814.27,16670.962,178335.92,483821.152,53.82899999999999,40.543,24.433000000000003,6.3329999999999975,2.133,9,2,2018
0,30,40710.162000000004,9725.747,114931.295,165367.204,57.0,30.375,22.9,161.0,2.4,9,13,2018
1,27,1099325.738,162368.905,550538.75,1812233.3930000002,33.406,44.062,26.8,0.0,2.4,8,2,2019
1,37,26894.137000000002,6775.934,66552.50200000001,100222.573,28.0,24.75,17.7,0.0,2.7,5,3,2019
0,26,81340.134,7299.347,40185.797,128825.278,40.533,22.267,6.8,0.0,4.833,11,14,2019
1,33,429907.383,61091.41099999999,266369.374,757368.167,51.125,61.931,16.1,0.0,1.85,5,10,2019
0,9,65667.22,4331.67,74631.687,144630.577,47.57899999999999,27.632,16.9,0.0,1.8,10,26,2019
0,6,82417.835,22606.019,73724.526,178748.38,41.167,18.625,6.3,0.0,1.6,12,7,2018
1,10,81376.932,8017.101,146462.554,235856.58800000002,27.333,18.667,27.4,0.5,3.2,8,11,2018
1,34,154980.117,20150.078999999998,119815.914,294946.109,41.0,44.6,7.2,0.0,4.3,4,21,2020
0,39,284833.503,25226.414,199604.687,509664.604,46.905,57.857,16.9,31.5,2.8,4,23,2019
0,14,200691.202,25755.97,175953.538,402400.71,49.28100000000001,33.406,14.3,3.0,2.4,10,16,2018
1,15,948728.709,203523.613,352938.54299999995,1505190.864,41.407,66.48100000000001,5.2,0.0,2.333,12,9,2019
1,32,283921.32399999996,15260.018999999998,102577.686,401759.029,36.75,29.65,6.8,0.0,3.9,3,11,2020
1,8,76532.92,5281.879,64406.428,146221.22699999998,28.222,19.111,16.8,0.0,1.8,10,3,2018
1,7,1087791.0,92888.082,541274.53,1721953.612,39.189,36.283,20.9,0.5,0.5,8,5,2018
1,38,24094.99,5313.107,103136.459,132544.557,34.944,49.333,15.4,11.5,2.3,4,29,2019
1,8,74340.871,7882.9609999999975,67151.62400000001,149375.457,25.333,22.667,1.8,0.0,2.1,2,2,2018
1,5,702567.312,91615.48800000001,525904.063,1320086.862,51.933,51.18,7.2,0.0,3.275,10,12,2018
1,5,760413.2359999998,77232.86,421118.895,1258764.99,51.584,51.64,-4.625,0.0,3.067,2,1,2019
1,3,415886.039,28653.289,299811.695,744351.0229999998,50.875,44.375,21.3,17.833,1.367,9,8,2019
0,22,162380.09,16178.184,173485.492,352043.765,48.167,43.722,20.4,0.0,2.9,7,31,2018
1,4,91116.936,5869.465,93120.692,190107.092,37.0,55.455,1.0,0.0,3.7,2,4,2019
0,6,82147.109,23552.556,85952.875,191652.54,41.353,22.0,22.3,0.0,0.0,9,17,2019
0,26,83583.52900000001,5240.64,46980.304000000004,135804.473,39.667,23.4,7.2,0.0,3.275,12,14,2019
1,3,423541.4520000001,29501.632,318106.731,771149.815,51.629,46.914,7.2,0.0,2.333,2,24,2019
1,12,238195.385,39184.091,386449.5120000001,663828.9870000001,38.583,24.75,5.2,0.0,2.2,1,5,2020
1,34,137093.726,23457.78200000001,155110.555,315662.063,40.4,47.0,4.0,0.0,3.3,11,25,2019
1,38,30492.97700000001,5354.371,81415.508,117262.855,37.778,31.44400000000001,16.8,0.0,1.8,10,3,2018
1,3,415011.44899999996,50236.787000000004,308127.50899999996,773375.745,51.057,48.771,11.267,0.0,4.067,10,11,2018
1,12,233753.324,56622.965,225672.09,516048.37899999996,37.083,27.167,23.1,186.5,5.5,10,2,2019
0,40,392187.844,21826.188,155259.389,569273.42,54.667,50.278,19.533,0.0,4.3,6,9,2019
0,30,45897.414000000004,9648.924,68657.757,124204.095,55.875,32.25,12.3,0.0,1.4,2,26,2020
0,9,63906.957,6504.476,61666.805,132078.238,47.632,28.158,23.1,0.0,1.1,7,5,2019
1,12,238766.39,54431.917,332740.876,625939.184,27.818,33.091,3.9,4.5,2.1,2,7,2019
0,14,203232.41600000003,23810.366,119736.445,346779.227,49.78100000000001,32.344,0.0,4.5,2.8,12,20,2018
0,16,319619.01300000004,23040.901,130536.40199999999,473196.316,38.032,34.774,13.1,0.0,1.7,4,4,2020
0,9,60015.926,6095.324000000001,61774.041,127885.291,46.895,27.316,12.4,8.0,3.8,4,6,2018
0,39,294304.48699999996,25549.002,158321.93099999998,478175.42,40.833,51.278,25.55,10.5,3.95,9,9,2019
1,5,706307.608,85018.914,538017.709,1329344.23,51.753,51.067,16.725,37.875,2.65,9,7,2018
1,33,436975.55600000004,65783.786,213597.95899999997,716357.301,49.145,60.478,20.15,0.0,1.55,6,17,2019
1,17,518789.219,60570.346,253552.89399999997,832912.459,37.441,30.5,2.767,0.0,3.1,2,7,2020
0,16,308585.137,42705.249,166627.97400000002,517918.36100000003,37.677,35.484,9.4,0.0,2.7,12,2,2019
0,40,378311.518,28866.726000000002,155332.378,562510.622,53.056,52.278,20.633000000000006,0.0,3.133,10,22,2019
0,39,291820.37,26884.025,188425.112,507129.50700000004,40.6,50.1,12.95,0.0,3.0,11,12,2019
1,37,28491.113999999998,7023.5819999999985,70878.962,106393.659,32.5,24.5,12.1,0.0,2.3,11,6,2019
0,28,42161.71900000001,9351.743,89209.466,140722.928,59.429,31.857,12.2,0.0,2.8,4,15,2018
1,24,1205241.449,150301.685,555808.555,1911351.689,39.686,31.64,1.8,0.5,1.9,11,14,2019
1,24,1176045.462,167953.984,492802.964,1836802.41,41.267,30.547,16.8,13.0,2.0,7,8,2019
0,40,402170.338,23240.947999999997,135112.723,560524.0079999999,51.053,48.947,3.5,2.667,13.633,1,10,2018
1,21,269607.18,45190.758,188748.69600000003,503546.63399999996,53.03100000000001,41.0,17.867,1.833,5.6,5,23,2018
1,34,155730.546,24628.569,160991.792,341350.907,30.6,47.0,3.2,4.0,2.6,1,22,2018
0,39,282245.483,18965.481,216403.177,517614.14200000005,46.81,58.429,22.7,0.0,2.1,9,22,2018
0,18,416716.597,45717.916,174446.83399999994,636881.346,38.8,32.88,15.3,16.0,2.4,12,17,2019
1,4,88874.18199999999,35255.787000000004,105441.851,229571.82,35.7,52.1,10.7,0.5,4.2,11,11,2019
0,16,315398.977,28314.28,138198.193,481911.44899999996,37.484,35.452,15.2,6.5,1.7,3,27,2020
0,16,283800.692,33587.024,187907.329,505295.045,38.741,33.852,23.9,1.0,2.4,7,9,2018
0,28,49389.028,13700.773000000001,109463.086,172552.887,60.57100000000001,32.143,4.7,0.0,1.8,2,2,2018
1,34,150397.87699999998,17356.442,163351.095,331105.414,40.6,49.4,15.3,1.0,3.3,6,15,2019
1,10,98007.263,13047.112,127113.758,238168.13199999998,27.333,19.0,5.6,0.0,2.4,2,20,2018
0,18,358840.175,46247.205,145096.063,550183.443,39.31800000000001,30.409,19.5,0.0,1.1,6,7,2018
1,31,136679.259,15933.934,99458.911,252072.104,39.5,18.667,11.2,0.0,3.7,11,21,2019
1,31,133795.644,11855.021999999999,111697.67199999999,257348.33899999998,39.167,17.833,22.0,41.5,1.1,9,30,2019
1,24,1195301.294,73916.661,490798.81299999997,1760016.7680000004,38.552,31.23,2.6,0.0,0.4,2,25,2018
1,5,745698.787,83912.21699999999,503960.225,1333571.23,50.935,52.323,16.95,3.125,3.1,7,9,2019
1,13,641323.961,25745.391,239679.557,906748.9079999999,34.364000000000004,27.0,22.3,0.0,1.9,8,25,2019
1,37,27631.763,6332.346,62149.011,96113.119,28.0,24.75,13.9,0.0,2.2,5,8,2019
0,39,277249.163,25032.464,216352.155,518633.782,47.238,58.238,6.9,0.0,7.2,3,22,2019
1,17,521870.82200000004,39178.25700000001,250750.806,811799.885,31.731,36.308,11.667,0.0,1.633,3,27,2018
0,36,74984.48599999999,23010.376,203410.053,301404.914,46.938,50.562,27.9,0.0,1.5,8,7,2019
