ID,company,model,year,transmission,mileage,fueltype,tax,mpg,engineSize,price
439,4, Auris,2016,0,21544,2,0,78.5,1.8,14150
440,3, Q5,2016,0,47614,0,200,48.7,2.0,17299
441,3, TT,2016,1,52384,0,30,62.8,2.0,12599
442,2, Fiesta,2016,1,32204,4,20,62.8,1.0,8995
443,2, EcoSport,2019,1,6500,4,145,51.4,1.0,15984
444,3, A5,2017,3,31286,0,125,60.1,3.0,23850
445,0, 4 Series,2017,3,8333,4,145,48.7,2.0,19998
446,2, Focus,2017,1,38565,0,145,67.3,2.0,16500
447,3, A3,2015,3,33507,0,20,72.4,1.6,13498
448,3, A4,2019,3,10134,0,145,48.7,2.0,23000
449,2, Kuga,2017,0,3379,4,235,38.2,1.5,14698
450,2, Fiesta,2019,1,12838,4,145,56.5,1.0,13000
451,2, Focus,2015,1,76000,0,20,67.3,1.6,7360
452,2, C-MAX,2013,1,51338,0,30,61.4,1.6,5699
453,3, Q5,2016,1,40895,0,200,48.7,2.0,17497
454,2, Kuga,2015,1,53362,0,125,60.1,2.0,10720
455,1, I10,2018,1,4000,4,150,60.1,1.0,8520
456,0, 1 Series,2017,0,35259,4,145,39.8,3.0,20299
457,0, X3,2019,0,7154,4,145,24.8,3.0,55320
458,3, A3,2019,3,7388,4,145,41.5,1.5,23750
459,2, Galaxy,2016,1,28288,0,125,56.5,2.0,17995
460,0, 5 Series,2019,0,3774,0,145,65.7,2.0,32780
461,2, Kuga,2018,1,18911,0,145,39.2,2.0,19980
462,1, I10,2019,1,1580,4,145,49.6,1.0,9750
463,2, Fiesta,2018,1,12411,4,145,62.8,1.0,12500
464,2, Kuga,2017,3,9963,0,145,58.9,1.5,15770
465,2, Focus,2017,1,23367,0,145,67.3,2.0,17200
466,2, Fiesta,2019,1,4113,4,145,57.7,1.0,15900
467,3, Q3,2017,1,21972,4,145,49.6,1.4,19995
468,2, Fiesta,2017,1,11296,4,145,54.3,1.2,8491
469,3, A3,2016,1,36603,4,20,60.1,1.4,11500
470,3, A3,2019,3,3243,4,145,34.5,2.0,33995
471,1, Santa Fe,2019,0,20,0,145,39.8,2.2,32489
472,4, Corolla,2019,0,9264,2,135,78.5,1.8,23505
473,1, I10,2020,1,822,4,145,53.3,1.0,12795
474,3, A1,2016,0,21000,4,30,58.9,1.4,14444
475,2, Fiesta,2017,1,9405,4,145,54.3,1.2,9400
476,2, Fiesta,2015,1,14422,4,125,54.3,1.2,8000
477,3, A1,2017,1,48166,0,20,72.4,1.6,12485
478,0, 4 Series,2019,3,6459,0,150,58.9,2.0,25771
479,4, Aygo,2019,1,15,4,145,56.5,1.0,9990
480,2, EcoSport,2019,1,12000,4,145,54.3,1.0,17000
481,3, Q5,2015,3,53646,0,235,42.8,3.0,23450
482,2, Kuga,2013,1,62637,0,145,53.3,2.0,8698
483,0, 7 Series,2016,3,23600,4,200,41.5,3.0,23995
484,0, 2 Series,2019,0,123,0,145,49.6,2.0,21773
485,4, RAV4,2018,1,29883,0,145,60.1,2.0,17590
486,0, 4 Series,2019,3,9212,4,145,45.6,2.0,25285
487,2, Focus,2016,1,23325,4,20,61.4,1.0,9999
488,0, X1,2014,3,52900,0,160,52.3,2.0,10950
489,0, 3 Series,2019,0,5000,0,145,52.3,2.0,27980
490,1, I10,2019,1,7832,4,145,60.1,1.0,8190
491,2, EcoSport,2019,1,1518,4,145,53.3,1.0,15700
492,1, IX20,2016,1,38756,4,125,50.4,1.4,7240
493,4, Verso,2016,1,14251,0,30,62.8,1.6,12295
494,4, Auris,2012,0,52451,2,0,70.6,1.8,8795
495,0, 3 Series,2013,3,40900,0,145,54.3,3.0,16291
496,4, Auris,2017,0,43072,2,140,78.5,1.8,14298
497,1, I40,2013,1,58232,0,30,65.7,1.7,7191
498,3, A4,2017,0,20852,0,30,65.7,2.0,20000
499,2, KA,2013,1,40289,4,30,57.7,1.2,4995
500,3, A1,2017,1,29515,4,0,67.3,1.0,11400
501,2, Kuga,2017,1,19696,0,150,60.1,2.0,17800
502,2, Focus,2014,1,45623,4,30,56.5,1.0,6600
503,4, Aygo,2019,1,1762,4,145,56.5,1.0,9450
504,3, Q7,2020,3,1000,0,145,33.2,3.0,52000
505,4, Yaris,2017,1,27154,4,30,58.0,1.3,8498
506,2, Fiesta,2013,1,64231,4,0,65.7,1.0,5299
507,2, Kuga,2016,0,24653,4,235,38.2,1.5,15225
508,0, 1 Series,2016,1,27920,4,125,53.3,1.5,10800
509,1, Tucson,2017,1,25089,0,145,61.7,1.7,13499
510,3, Q8,2019,3,7793,0,145,32.8,3.0,66990
511,2, Galaxy,2018,1,31961,0,145,56.5,2.0,18000
512,1, I10,2017,1,30318,4,145,57.7,1.2,7750
513,2, Fiesta,2017,3,19145,4,0,57.7,1.0,11499
514,2, Fiesta,2018,1,23266,4,145,65.7,1.0,10450
515,2, Focus,2019,1,1,0,145,74.3,1.5,17880
516,2, Kuga,2017,1,24877,0,30,64.2,1.5,14999
517,3, A5,2015,1,36496,0,145,53.3,2.0,17500
518,0, 4 Series,2019,3,10013,0,145,49.6,3.0,29990
519,0, X3,2019,3,9053,0,145,54.3,2.0,31450
520,2, Fiesta,2018,1,4578,4,150,65.7,1.0,13250
521,1, I10,2019,1,3655,4,150,60.1,1.0,7698
522,0, 3 Series,2018,3,21941,0,150,64.2,2.0,18991
523,3, A3,2014,1,72591,0,0,74.3,1.6,7869
524,3, A3,2019,0,289,4,150,34.9,2.0,30000
525,2, Fiesta,2017,1,7824,4,145,65.7,1.0,10290
526,0, X1,2016,1,22197,0,125,58.9,2.0,17190
527,0, 8 Series,2019,0,8000,4,145,33.6,3.0,60000
528,3, A1,2020,1,1000,4,145,47.9,1.0,22490
529,0, 2 Series,2019,1,10,0,145,60.1,2.0,23975
530,2, Mondeo,2015,1,61000,0,30,62.8,2.0,9490
531,2, Fiesta,2018,1,28655,0,145,88.3,1.5,13995
532,0, 2 Series,2017,1,4240,4,30,55.4,1.5,15499
533,3, Q3,2020,3,475,4,145,31.4,2.0,33444
534,2, Focus,2019,1,12250,4,145,60.1,1.0,15300
535,2, Focus,2018,1,3345,4,145,61.4,1.0,12390
536,1, Ioniq,2019,0,559,2,135,78.5,1.6,18299
537,3, A4,2017,1,11973,0,145,70.6,2.0,14999
538,3, A3,2014,1,33000,4,30,57.6,1.2,11690
539,2, Focus,2016,1,34887,4,20,60.1,1.0,8249
540,3, A3,2019,1,6500,0,145,51.4,1.6,22950
541,2, Kuga,2017,1,35832,0,125,60.1,2.0,13698
542,0, 3 Series,2007,0,79000,4,565,28.5,3.0,8750
543,2, Kuga,2017,1,40198,0,145,64.2,1.5,15086
544,4, Auris,2017,1,28000,4,145,58.9,1.2,12495
545,2, Fiesta,2017,1,39876,4,0,65.7,1.0,7890
546,1, I20,2019,1,5000,4,145,47.9,1.0,11450
547,1, IX20,2017,0,10843,4,150,43.5,1.6,10999
548,2, Fiesta,2017,1,15725,4,150,65.7,1.0,9995
549,2, Mondeo,2007,1,127000,4,260,37.2,1.8,1495
550,1, Tucson,2018,1,30421,4,145,38.7,1.6,14490
551,0, 1 Series,2019,1,15598,0,150,72.4,1.5,14498
552,3, Q3,2018,3,12000,4,145,48.7,1.4,24000
553,0, 4 Series,2016,3,21972,0,30,65.7,2.0,19881
554,2, Focus,2018,1,32501,4,145,60.1,1.0,10240
555,3, RS6,2017,3,47501,4,145,29.4,4.0,52000
556,2, Focus,2016,1,34214,0,0,74.3,1.5,9420
557,1, Tucson,2016,1,19303,0,30,61.7,1.7,11998
558,3, A1,2019,3,6000,4,145,44.8,1.0,22059
559,3, A1,2011,1,116000,0,20,70.6,1.6,4250
560,0, 1 Series,2017,1,36642,0,150,68.9,2.0,12100
561,3, Q7,2014,0,60634,0,300,38.2,3.0,18940
562,0, 2 Series,2019,3,8171,0,145,51.4,2.0,20490
563,3, Q3,2016,1,37670,4,145,49.6,1.4,18500
564,4, RAV4,2014,1,67712,0,150,53.0,2.0,10490
565,1, I10,2015,1,1666,4,20,60.1,1.0,6999
566,2, Kuga,2017,1,15284,4,160,45.6,1.5,12480
567,3, TT,2017,1,41699,4,150,47.1,1.8,16465
568,0, X2,2019,3,5177,0,145,48.7,2.0,27275
569,2, Focus,2019,1,6156,0,145,57.7,1.5,20000
570,2, Fiesta,2017,1,50709,4,145,64.2,1.1,7800
571,1, Santa Fe,2018,3,17189,0,145,42.8,2.2,21995
572,0, 5 Series,2018,0,21947,0,150,68.9,2.0,21950
573,4, Yaris,2019,1,24566,4,150,47.9,1.5,10298
574,2, EcoSport,2017,1,52333,4,165,44.8,1.5,8799
575,0, 2 Series,2019,3,101,4,145,50.4,2.0,28361
576,2, Fiesta,2017,1,7635,4,0,65.7,1.0,10300
577,3, A5,2019,1,7961,0,145,68.9,2.0,24991
578,3, Q3,2015,1,32914,0,145,52.3,2.0,16698
579,0, 1 Series,2013,1,85871,4,145,49.6,1.6,7340
580,4, Aygo,2017,1,9914,4,145,69.0,1.0,6995
581,2, Focus,2018,1,16364,4,145,57.7,1.0,14691
582,1, I20,2017,1,49081,4,20,62.8,1.0,7995
583,2, EcoSport,2018,1,30127,4,145,54.3,1.0,12998
584,4, Yaris,2015,1,34864,4,0,66.0,1.0,6998
585,0, X3,2019,3,5015,0,145,54.3,2.0,34450
586,4, Yaris,2019,1,9870,4,145,47.9,1.5,11980
587,2, EcoSport,2018,1,2135,4,145,54.3,1.0,12995
588,0, 4 Series,2015,0,47822,0,30,65.7,2.0,15995
589,2, Fiesta,2018,1,7147,4,145,64.2,1.1,9291
590,4, Yaris,2019,1,2286,4,145,47.9,1.5,10920
591,2, Focus,2014,1,40736,0,20,67.3,1.6,7160
592,1, I10,2017,1,8438,4,150,60.1,1.0,7495
593,2, EcoSport,2017,1,19190,0,150,64.2,1.5,10000
594,2, C-MAX,2016,0,14113,0,20,64.2,1.5,9999
595,0, 1 Series,2017,1,44506,0,145,68.9,2.0,12495
596,2, Mondeo,2016,1,105000,0,0,78.5,1.5,7792
597,0, i3,2017,0,28169,2,0,470.8,0.0,23751
598,0, 1 Series,2019,1,14735,0,145,78.5,1.5,14950
599,0, 4 Series,2019,3,4025,0,145,50.4,3.0,32000
600,2, Fiesta,2017,1,22560,4,145,54.3,1.2,8330
601,2, Focus,2017,1,12890,4,125,51.4,1.5,13500
602,0, 2 Series,2018,0,18673,0,145,47.1,2.0,20000
603,1, I30,2019,1,6879,4,145,41.5,1.4,14998
604,2, Kuga,2017,1,15000,4,160,45.6,1.5,12950
605,0, 3 Series,2018,0,23288,0,145,51.4,3.0,24988
606,0, 2 Series,2017,0,13475,0,145,62.8,2.0,18675
607,3, A5,2019,0,2000,0,145,50.4,2.0,33500
608,3, A3,2015,1,50062,4,30,57.6,1.2,14995
609,3, A3,2019,1,12800,0,145,52.3,1.6,21000
610,2, Focus,2018,1,12195,4,145,41.5,2.0,19995
611,0, 3 Series,2009,1,77000,0,145,53.3,2.0,6695
612,2, Fiesta,2014,1,48319,0,0,76.4,1.5,6491
613,2, Focus,2018,1,18997,4,145,60.1,1.0,11490
614,1, I10,2017,1,27782,4,145,60.1,1.0,6999
615,2, Focus,2014,1,63785,4,30,56.5,1.0,5799
616,0, 1 Series,2017,0,24229,0,125,60.1,2.0,17985
617,3, A1,2015,1,61194,4,0,67.3,1.0,9698
618,0, 2 Series,2015,0,44056,4,30,55.4,1.5,10500
619,3, A3,2019,1,4567,4,145,44.8,1.5,18696
620,0, 2 Series,2019,3,19,0,145,49.6,2.0,23490
621,3, A3,2018,3,10827,4,145,56.5,1.5,21498
622,2, Ka+,2018,1,8755,4,145,57.7,1.2,8599
623,2, Fiesta,2016,1,18703,4,0,65.7,1.0,9770
624,2, Ka+,2017,1,7394,4,30,57.7,1.2,6990
625,3, A3,2017,3,35329,4,150,47.9,2.0,18488
626,0, 4 Series,2019,0,8675,0,145,60.1,2.0,25850
627,2, Fiesta,2018,1,12639,4,150,65.7,1.0,9990
628,2, Fiesta,2014,1,26460,4,0,65.7,1.0,9000
629,0, 2 Series,2017,0,79715,0,125,60.1,2.0,10999
630,2, S-MAX,2016,1,33770,0,125,56.5,2.0,15000
631,2, Kuga,2017,0,30791,4,150,38.2,1.5,14599
632,4, Yaris,2013,1,29894,4,30,58.9,1.0,5690
633,3, A3,2017,1,24000,0,30,67.3,1.6,16490
634,4, Yaris,2016,0,22362,2,0,78.0,1.5,12690
635,1, I10,2019,1,8483,4,145,60.1,1.0,8649
636,4, Verso,2016,1,37305,0,30,62.8,1.6,11295
637,2, Fiesta,2018,1,8829,4,145,55.4,1.1,9780
638,2, Ka+,2017,1,40150,4,145,57.7,1.2,7500
639,1, IX20,2015,1,20077,4,125,50.4,1.4,7998
640,2, Puma,2019,1,2167,4,145,51.4,1.0,20000
641,0, 4 Series,2019,3,12,4,145,45.6,2.0,24275
642,1, Tucson,2019,1,12230,4,150,34.9,1.6,15498
643,2, Fiesta,2017,1,26245,4,0,65.7,1.0,8999
644,0, 4 Series,2017,3,26763,4,145,41.5,3.0,24999
645,2, B-MAX,2017,1,8769,4,30,57.7,1.0,11499
646,3, Q3,2020,3,4500,4,145,31.4,2.0,34000
647,2, KA,2012,1,85843,4,30,57.7,1.2,3491
648,1, I10,2019,1,497,4,150,60.1,1.0,8700
649,0, 1 Series,2019,1,6088,4,150,52.3,1.5,18440
650,3, A4,2017,1,28000,4,150,51.4,1.4,14991
651,0, M4,2016,3,26363,4,305,34.0,3.0,29998
652,2, Grand C-MAX,2013,1,59122,0,125,57.7,1.6,6699
653,1, I10,2015,1,14787,4,30,57.6,1.2,6490
654,2, Fiesta,2018,1,3563,4,145,65.7,1.0,10650
655,2, Fiesta,2018,1,5223,4,145,58.9,1.0,14500
656,0, 3 Series,2015,1,52338,0,30,64.2,2.0,12950
657,1, Kona,2017,1,20401,4,145,52.3,1.0,11980
658,2, Fiesta,2015,1,50460,4,150,47.9,1.6,9495
659,2, EcoSport,2017,1,32465,4,125,53.3,1.0,9998
660,0, 4 Series,2017,0,30145,0,145,58.9,2.0,18950
661,2, Mondeo,2016,3,38118,0,125,58.9,2.0,12830
662,0, Z4,2019,3,5340,4,145,38.2,2.0,28450
663,4, Aygo,2019,1,3589,4,145,56.5,1.0,10791
664,1, I30,2014,1,38703,0,0,76.3,1.6,7174
665,2, Focus,2017,1,38389,4,145,61.4,1.0,8891
666,0, 3 Series,2015,3,40321,0,125,58.9,2.0,14995
667,0, 5 Series,2019,3,5700,0,150,51.4,3.0,36450
668,1, I30,2018,1,34153,4,145,54.3,1.0,10375
669,1, I30,2015,1,50047,0,0,78.4,1.6,6990
670,0, 5 Series,2016,3,25458,0,145,55.4,3.0,18672
671,2, Fiesta,2019,1,11805,4,150,55.4,1.0,13900
672,1, I10,2017,1,24437,4,145,60.1,1.0,7700
673,0, 5 Series,2019,3,101,0,145,53.3,3.0,34990
674,2, Focus,2020,1,771,0,150,74.3,1.5,18511
675,2, Focus,2018,1,6833,4,145,41.5,2.0,20991
676,2, Fiesta,2018,1,32950,4,145,65.7,1.0,9900
677,2, EcoSport,2018,1,15080,4,145,54.3,1.0,13995
678,2, Focus,2018,1,8270,4,145,41.5,2.0,17945
679,1, Ioniq,2018,0,6493,2,135,78.5,1.6,17150
680,1, Santa Fe,2013,3,59701,0,265,41.5,2.2,11498
681,2, Fiesta,2019,1,10521,4,145,55.4,1.0,13800
682,3, Q3,2014,1,26728,0,160,50.4,2.0,15698
683,2, Focus,2019,1,4813,4,145,34.5,2.3,25498
684,1, I10,2014,1,8896,4,20,60.1,1.0,6630
685,2, EcoSport,2018,0,1715,4,145,45.6,1.0,13799
686,0, 1 Series,2017,1,21171,4,260,36.2,3.0,19498
687,0, 2 Series,2019,3,8950,0,145,57.7,2.0,24480
688,0, X5,2019,0,3375,0,145,37.7,3.0,56995
689,3, Q7,2015,0,61287,0,200,47.9,3.0,28500
690,0, 1 Series,2014,3,20402,0,30,64.2,2.0,13990
691,3, A3,2016,1,24102,4,30,60.1,1.4,16400
692,3, Q7,2019,0,6700,0,145,33.2,3.0,54979
693,2, Mondeo,2020,1,52,0,145,62.8,2.0,21000
694,2, EcoSport,2018,1,23144,4,150,54.3,1.0,13300
695,0, 1 Series,2016,1,44028,0,20,72.4,1.5,10100
696,2, Fiesta,2015,1,42324,0,0,88.3,1.5,7299
697,3, A1,2016,1,32000,4,30,56.5,1.4,12450
698,0, 3 Series,2016,3,37679,0,150,53.3,3.0,19250
699,0, 1 Series,2019,0,1555,4,145,54.3,1.5,19850
700,1, I10,2017,1,14500,4,145,60.1,1.0,7495
701,3, A1,2016,1,29819,4,0,67.3,1.0,11200
702,0, 3 Series,2016,3,16413,0,30,62.8,2.0,17450
703,4, Auris,2014,0,40664,2,0,74.3,1.8,12499
704,1, Tucson,2018,1,9606,4,145,34.9,1.6,15280
705,0, 3 Series,2017,1,27890,0,145,57.6,2.0,14999
706,2, Fiesta,2018,1,10573,4,150,65.7,1.0,12375
707,0, 3 Series,2019,3,4686,4,150,42.2,2.0,29485
708,2, Fiesta,2020,1,13,4,150,55.4,1.0,14000
709,2, Focus,2016,1,98987,4,205,41.5,2.0,15990
710,0, X3,2019,3,5527,0,145,48.7,3.0,36990
711,2, Fiesta,2016,1,29368,4,20,62.8,1.0,8500
712,2, Fiesta,2018,1,13354,4,145,65.7,1.0,11300
713,3, Q3,2019,3,15571,0,145,48.7,2.0,25636
714,2, Focus,2019,0,12245,4,145,51.4,1.0,16498
715,2, EcoSport,2019,1,6000,4,145,53.3,1.0,16995
716,3, A1,2017,1,17384,4,150,57.6,1.4,11795
717,0, X5,2015,0,60000,0,200,47.1,3.0,24990
718,2, Fiesta,2017,1,25928,4,125,54.3,1.2,7110
719,2, Focus,2015,1,62251,0,0,74.3,1.5,6920
720,2, Focus,2019,0,6435,0,145,64.2,2.0,18420
721,4, Aygo,2019,1,13218,4,150,56.5,1.0,9990
722,4, Prius,2019,0,6552,2,135,235.0,1.8,24987
723,2, Fiesta,2017,1,38524,4,145,65.7,1.0,8400
724,3, A5,2014,0,57873,0,125,58.9,2.0,12199
725,0, 3 Series,2018,0,18627,4,145,47.9,2.0,22800
726,0, 5 Series,2018,0,11868,0,145,68.9,2.0,23200
727,0, 1 Series,2017,0,12952,4,200,39.8,3.0,20299
728,2, C-MAX,2010,1,88000,4,200,40.9,1.6,3650
729,0, 5 Series,2020,3,9,2,145,49.6,2.0,29950
730,0, 5 Series,2019,0,1662,0,145,65.7,2.0,28000
731,3, A1,2016,1,19865,0,0,76.3,1.6,10999
732,4, Aygo,2016,1,23850,4,0,69.0,1.0,6500
733,2, Kuga,2017,1,20949,0,145,64.2,1.5,15500
734,2, EcoSport,2019,1,48,4,145,53.3,1.0,15150
735,3, A3,2017,1,21396,4,20,60.1,1.4,16089
736,2, Mondeo,2019,1,15,0,145,65.7,2.0,20500
737,4, RAV4,2019,0,7000,2,135,49.6,2.5,36990
738,1, I40,2019,1,10,0,145,52.3,1.6,19995
739,1, I20,2017,1,21821,4,145,61.4,0.0,10000
740,0, 5 Series,2019,3,3709,0,145,51.4,3.0,37999
741,0, 5 Series,2019,0,105,4,145,50.4,2.0,26980
742,2, Focus,2017,1,13338,4,145,57.7,1.0,13395
743,2, Ka+,2019,1,8,4,145,43.5,1.2,12940
744,3, Q3,2017,3,38235,0,145,55.4,2.0,19490
745,4, Yaris,2017,1,15208,4,145,56.5,1.5,9998
746,1, I10,2017,1,30233,4,145,60.1,1.0,7259
747,3, A3,2019,1,4321,4,145,44.1,1.5,23888
748,3, A1,2017,1,7800,4,150,57.6,1.4,12495
749,0, X5,2019,0,6650,0,145,37.7,3.0,46756
750,0, 3 Series,2015,0,47404,4,160,45.6,2.0,12500
751,2, Fiesta,2018,1,26886,4,150,58.9,1.0,9990
752,4, Auris,2017,0,21960,2,0,70.6,1.8,17495
753,3, A7,2015,0,17078,0,160,52.3,3.0,21836
754,2, Fiesta,2018,3,4213,4,145,54.3,1.0,13500
755,2, Kuga,2015,1,32884,0,125,60.1,2.0,9498
756,3, Q5,2013,0,52243,0,200,47.1,2.0,15999
757,2, Edge,2016,3,44224,0,160,48.7,2.0,18091
758,2, Fiesta,2015,1,41295,0,0,78.5,1.5,7549
759,3, A1,2018,1,23451,4,150,55.4,1.4,15990
760,2, Kuga,2017,1,18743,0,125,60.1,2.0,14900
761,2, EcoSport,2016,1,36701,4,125,53.3,1.0,8400
762,4, C-HR,2017,0,36757,2,0,74.3,1.8,18200
763,3, A5,2014,3,55800,0,125,58.9,2.0,14810
764,0, 3 Series,2015,1,46015,0,125,58.9,2.0,12300
765,0, 3 Series,2015,1,48402,0,30,62.8,2.0,12400
766,2, S-MAX,2011,1,113000,0,200,47.1,2.0,5995
767,3, A4,2017,3,51875,0,20,70.6,2.0,15498
768,2, Fiesta,2014,1,41731,4,0,65.7,1.0,7040
769,4, RAV4,2017,0,40312,2,135,57.6,2.5,18995
770,2, Fiesta,2018,1,15591,4,150,65.7,1.0,11000
771,0, 1 Series,2019,1,3710,0,145,53.3,2.0,26720
772,4, Aygo,2018,3,15064,4,145,67.3,1.0,9495
773,0, 3 Series,2019,0,10028,0,145,43.5,3.0,41990
774,2, EcoSport,2017,1,36562,4,125,52.3,1.0,10498
775,3, A4,2019,0,1596,4,145,38.7,2.0,28990
776,2, Focus,2016,1,20786,4,20,61.4,1.0,9698
777,0, 3 Series,2017,0,40244,0,30,64.2,2.0,15350
778,0, 4 Series,2016,3,30158,0,125,60.1,2.0,18584
779,2, Galaxy,2016,3,10121,0,145,52.3,2.0,19970
780,3, A3,2015,1,43000,4,30,58.9,1.4,10490
781,1, Tucson,2019,1,15861,4,145,34.9,1.6,15498
782,3, A5,2017,0,31739,0,145,68.9,2.0,20000
783,3, A6,2015,0,47694,0,30,64.2,2.0,15800
784,2, EcoSport,2018,1,5100,4,145,54.3,1.0,14495
785,2, Focus,2019,1,2492,4,145,60.1,1.0,17217
786,1, I20,2014,1,31946,4,30,57.6,1.2,5500
787,3, Q2,2018,1,15401,4,145,52.3,1.4,19500
788,4, Corolla,2019,0,7000,2,135,85.6,1.8,18991
789,2, Focus,2017,1,7131,4,145,41.5,2.0,19100
790,0, 1 Series,2015,3,37873,4,235,37.7,3.0,17271
791,3, A5,2018,0,7500,4,145,50.4,2.0,26000
792,2, Fiesta,2017,1,12370,4,125,54.3,1.2,7713
793,4, Auris,2015,1,41100,0,0,74.3,1.4,8295
794,3, Q2,2020,1,1500,4,145,43.5,0.0,24990
795,2, Fiesta,2018,1,11587,4,150,58.9,1.0,10500
796,3, Q2,2020,1,2330,4,145,43.5,1.5,25950
797,4, Aygo,2015,1,11654,4,0,69.0,1.0,5999
798,2, Ka+,2018,1,21819,4,145,57.7,1.2,7680
799,2, Focus,2016,3,15618,4,125,51.4,1.0,11625
800,4, Auris,2017,0,7350,2,135,72.4,1.8,16570
801,2, Mondeo,2016,0,36547,0,125,57.7,2.0,13700
802,3, Q3,2019,1,1600,0,145,40.9,2.0,29950
803,3, A1,2016,0,23000,0,0,74.3,1.6,11990
804,3, A3,2018,1,12350,4,145,54.3,1.5,18995
805,2, EcoSport,2017,1,21833,4,150,53.3,1.0,10298
806,1, Tucson,2016,1,30082,0,30,61.7,1.7,12500
807,0, X3,2019,3,4647,0,145,54.3,2.0,31980
808,0, 2 Series,2016,1,32015,0,20,74.3,1.5,10170
809,2, Focus,2017,1,20102,4,20,60.1,1.0,9995
810,2, KA,2018,1,15179,4,150,57.7,1.2,8217
811,1, I40,2013,1,50438,0,30,62.8,1.7,6995
812,0, 5 Series,2013,0,108000,0,125,57.6,2.0,6990
813,0, 1 Series,2015,1,48258,0,30,65.7,2.0,9700
814,3, Q2,2019,0,2150,4,145,34.0,2.0,30270
815,2, Mondeo,2017,1,37159,0,20,68.9,2.0,10895
816,4, GT86,2019,3,16241,4,145,32.8,2.0,22200
817,0, 3 Series,2019,3,4050,0,145,60.1,2.0,27770
818,2, Focus,2016,1,37446,0,0,74.3,1.5,11500
819,4, Yaris,2015,1,29000,4,30,58.0,1.3,7195
820,3, A3,2008,1,119000,4,260,37.7,2.0,4495
821,2, Fiesta,2013,1,69954,4,30,54.3,1.2,5499
822,2, Fiesta,2017,1,25708,4,0,65.7,1.0,9800
823,3, Q3,2017,0,21262,4,145,40.4,2.0,23497
824,2, Fiesta,2019,1,11500,4,145,58.9,1.0,12500
825,1, I10,2016,1,17272,4,20,61.4,0.0,6300
826,4, C-HR,2017,0,24500,2,135,74.3,1.8,20995
827,3, A3,2017,1,8936,4,20,60.1,1.4,14990
828,0, 1 Series,2019,3,8600,4,145,34.5,2.0,31950
829,4, Aygo,2019,3,5214,4,145,56.5,1.0,11395
830,2, Fiesta,2015,1,34000,4,125,54.3,1.2,5500
831,0, Z4,2020,3,202,4,145,37.2,2.0,39991
832,0, 5 Series,2017,3,24769,0,145,60.1,3.0,24998
833,0, 4 Series,2017,0,21000,0,145,53.3,3.0,20490
834,3, A3,2019,1,2752,4,145,44.8,1.5,18750
835,2, Fiesta,2018,1,18000,4,150,64.2,1.1,8491
836,2, Kuga,2018,1,19908,0,145,60.1,2.0,17923
837,0, X3,2016,3,24002,0,145,54.3,2.0,21000
838,2, Fiesta,2018,1,5777,4,145,64.2,1.1,9997
839,4, Aygo,2016,1,31501,4,0,69.0,1.0,6998
840,4, RAV4,2017,1,39624,0,145,60.1,2.0,15295
841,3, A5,2016,1,17700,0,165,53.3,2.0,19990
842,4, Yaris,2019,1,2340,4,145,47.9,1.5,11998
843,0, 4 Series,2019,0,6500,0,145,65.7,2.0,26444
844,0, 5 Series,2017,3,48457,0,145,68.9,2.0,19000
845,2, Kuga,2017,3,25963,0,145,54.3,2.0,16249
846,1, Tucson,2019,0,13797,4,145,36.2,1.6,16999
847,2, Fiesta,2017,1,14403,4,145,64.2,1.1,9598
848,3, A3,2017,0,12000,0,145,70.6,1.6,15307
849,4, Auris,2014,0,141000,2,0,70.6,1.8,7240
850,2, Kuga,2019,1,15269,0,145,38.2,2.0,18000
851,1, Santa Fe,2019,3,3620,0,145,42.8,2.2,33250
852,3, Q2,2019,1,6665,4,145,47.1,1.0,19991
853,1, I20,2016,1,21010,4,125,51.4,1.4,10000
854,2, Fiesta,2016,1,27958,4,0,65.7,1.0,10500
855,0, 1 Series,2016,0,43000,0,30,65.7,2.0,12490
856,2, Fiesta,2019,1,6987,4,145,48.7,1.1,13140
857,4, Yaris,2016,1,9000,4,30,58.0,1.3,8950
858,2, Fiesta,2016,1,24162,4,125,54.3,1.2,6789
859,2, Focus,2017,1,23624,0,0,74.3,1.5,11299
860,2, Fiesta,2017,1,21632,4,145,54.3,1.2,8498
861,1, Kona,2019,1,10,4,145,44.1,1.0,15498
862,0, 5 Series,2019,3,4982,4,145,50.4,2.0,24295
863,3, A5,2020,0,10,4,145,40.4,2.0,29990
864,2, Focus,2014,1,36996,4,30,56.5,1.0,6950
865,0, 4 Series,2015,0,49450,0,20,62.8,2.0,15200
866,1, Tucson,2016,0,10682,0,125,57.6,1.7,15199
867,1, Kona,2019,1,357,4,145,44.1,1.0,15995
868,0, X5,2018,0,15245,0,150,47.1,3.0,34650
869,0, 3 Series,2019,3,1798,4,145,42.2,2.0,29995
870,4, C-HR,2017,0,15807,2,0,74.3,1.8,20395
871,4, Auris,2017,0,3589,4,20,61.4,1.2,11998
872,2, Focus,2019,1,2714,4,150,49.6,1.0,17498
873,2, Fiesta,2019,1,5212,4,145,58.9,1.0,12000
874,0, 1 Series,2017,1,40000,0,20,72.4,1.5,11400
875,0, 1 Series,2016,1,22842,0,20,68.9,2.0,11991
876,3, A3,2019,3,7261,0,145,51.4,2.0,25950
877,0, 2 Series,2019,3,7466,0,145,65.7,2.0,25490
878,2, Mondeo,2015,1,49163,0,0,78.5,1.5,9599
