배출년도,배출월,배출일,시군구명,배출량비율(%),배출횟수,배출횟수비율(%),세대수,남성인구,여성인구,외국인인구,배출량(kg)
2018,4,14,오산시,2.73,9869,2.6,87464.0,111495,105260,8769,19340.65
2018,4,14,여주시,2.71,1487,2.63,49146.0,56634,55264,3427,3411.7
2018,4,14,양주시,2.89,6590,2.78,85917.0,107686,104590,7107,12285.7
2018,4,14,안양시,3.01,597,2.94,222604.0,289388,293752,7192,1099.05
2018,4,14,수원시권선구,2.76,15824,2.69,39379.0,605162,596617,0,28227.85
2018,4,14,수원시팔달구,2.71,5335,2.65,39379.0,605162,596617,0,9047.3
2018,4,14,수원시영통구,2.7,19911,2.61,39379.0,605162,596617,0,34950.05
2018,4,14,수원시장안구,2.54,10385,2.53,487028.0,605162,596617,39379,18277.5
2018,4,14,성남시중원구,2.85,78,2.93,17368.0,477730,486670,0,117.95
2018,4,14,성남시분당구,2.6,233,2.71,17368.0,477730,486670,0,332.45
2018,4,14,부천시,2.77,4937,2.75,337968.0,424548,427041,22351,8884.35
2018,4,14,동두천시,2.72,2977,2.63,42568.0,48276,48645,3255,5582.7
2018,4,14,남양주시,2.67,3287,2.57,259020.0,335970,337271,6785,6179.45
2018,4,14,군포시,2.59,2452,2.52,107022.0,138890,140744,6864,4167.0
2018,4,14,구리시,2.37,4639,2.57,77715.0,99260,100810,1403,15080.9
2018,4,14,광주시,3.05,254,2.78,143127.0,180189,171305,12398,13652.5
2018,4,14,고양시,3.01,318,2.99,411178.0,511210,530541,12401,390.65
2018,4,15,화성시,4.61,49254,4.31,283903.0,373610,348610,37023,105392.29
2018,4,15,포천시,4.32,4031,3.92,69028.0,80120,72190,12189,8341.85
2018,4,15,평택시,4.41,4553,4.08,208004.0,249525,237215,21774,9470.25
2018,4,15,파주시,3.95,14986,3.66,182723.0,224181,217436,10667,29638.944
2018,4,15,이천시,4.42,7713,4.1,87948.0,109076,104172,6854,18655.9
2018,4,15,의정부시,4.61,2704,4.4,181130.0,218426,224539,4365,4868.6
2018,4,15,의왕시,1.19,4226,3.73,58910.0,77281,77398,1168,7611.3
2018,4,15,용인시,4.22,64345,3.93,375809.0,501515,508308,17344,123595.85
2018,4,15,오산시,4.54,15988,4.21,87464.0,111495,105260,8769,32232.15
2018,4,15,여주시,4.33,2364,4.18,49146.0,56634,55264,3427,5456.9
2018,4,15,양주시,4.11,9102,3.84,85917.0,107686,104590,7107,17449.75
2018,4,15,안양시,5.42,1062,5.22,222604.0,289388,293752,7192,1978.8
2018,4,15,수원시장안구,4.3,16662,4.06,487028.0,605162,596617,39379,30930.2
2018,4,15,수원시영통구,4.21,29818,3.91,39379.0,605162,596617,0,54540.9
2018,4,15,수원시팔달구,4.08,7553,3.75,39379.0,605162,596617,0,13629.4
2018,4,15,수원시권선구,4.42,24355,4.14,39379.0,605162,596617,0,45290.4
2018,4,15,성남시분당구,4.85,347,4.03,17368.0,477730,486670,0,620.15
2018,4,15,성남시중원구,5.17,119,4.47,17368.0,477730,486670,0,214.15
2018,4,15,부천시,4.28,7298,4.06,337968.0,424548,427041,22351,13718.25
2018,4,15,동두천시,4.13,4323,3.82,42568.0,48276,48645,3255,8475.85
2018,4,15,남양주시,4.29,5141,4.03,259020.0,335970,337271,6785,9952.05
2018,4,15,군포시,4.29,3853,3.95,107022.0,138890,140744,6864,6913.85
2018,4,15,구리시,1.91,6715,3.72,77715.0,99260,100810,1403,12193.8
2018,4,15,광주시,0.04,111,1.21,143127.0,180189,171305,12398,200.9
2018,4,15,고양시,3.59,391,3.68,411178.0,511210,530541,12401,466.2
2018,4,16,화성시,3.71,41659,3.65,283903.0,373610,348610,37023,84736.81
2018,4,16,포천시,3.6,3768,3.66,69028.0,80120,72190,12189,6950.0
2018,4,16,평택시,3.74,4128,3.7,208004.0,249525,237215,21774,8021.5
2018,4,16,파주시,3.66,14871,3.63,182723.0,224181,217436,10667,27524.9
2018,4,16,이천시,3.7,6747,3.58,87948.0,109076,104172,6854,15609.4
2018,4,16,의정부시,3.64,2230,3.63,181130.0,218426,224539,4365,3849.4
2018,4,16,의왕시,5.95,4261,3.76,58910.0,77281,77398,1168,38013.35
2018,4,16,용인시,3.81,60857,3.72,375809.0,501515,508308,17344,111535.0
2018,4,16,오산시,3.58,13444,3.54,87464.0,111495,105260,8769,25409.9
2018,4,16,여주시,3.69,2020,3.57,49146.0,56634,55264,3427,4651.4
2018,4,16,양주시,3.67,8759,3.7,85917.0,107686,104590,7107,15584.65
2018,4,16,안양시,2.78,585,2.88,222604.0,289388,293752,7192,1013.4
2018,4,16,수원시영통구,4.01,29485,3.86,39379.0,605162,596617,0,51911.75
2018,4,16,수원시팔달구,3.9,7652,3.8,39379.0,605162,596617,0,13003.45
2018,4,16,수원시권선구,3.58,20897,3.55,39379.0,605162,596617,0,36674.0
2018,4,16,수원시장안구,3.63,14680,3.58,487028.0,605162,596617,39379,26126.3
2018,4,16,성남시분당구,4.22,339,3.94,17368.0,477730,486670,0,540.3
2018,4,16,성남시중원구,3.57,101,3.79,17368.0,477730,486670,0,147.65
2018,4,16,부천시,3.72,6517,3.62,337968.0,424548,427041,22351,11932.9
2018,4,16,동두천시,3.69,4144,3.66,42568.0,48276,48645,3255,7587.5
2018,4,16,남양주시,3.73,4665,3.65,259020.0,335970,337271,6785,8635.95
2018,4,16,군포시,3.73,3519,3.61,107022.0,138890,140744,6864,6006.5
2018,4,16,구리시,5.66,6991,3.87,77715.0,99260,100810,1403,36056.65
2018,4,16,광주시,5.57,426,4.66,143127.0,180189,171305,12398,24971.9
2018,4,16,고양시,3.41,369,3.47,411178.0,511210,530541,12401,442.15
2018,4,17,화성시,3.11,36361,3.18,283903.0,373610,348610,37023,71116.26
2018,4,17,포천시,3.0,3318,3.22,69028.0,80120,72190,12189,5798.7
2018,4,17,평택시,3.0,3536,3.17,208004.0,249525,237215,21774,6449.9
2018,4,17,파주시,3.35,14340,3.5,182723.0,224181,217436,10667,25166.75
2018,4,17,이천시,3.15,6205,3.29,87948.0,109076,104172,6854,13291.4
2018,4,17,의정부시,3.52,2155,3.5,181130.0,218426,224539,4365,3719.4
2018,4,17,의왕시,3.15,3875,3.42,58910.0,77281,77398,1168,20129.75
2018,4,17,용인시,3.2,53792,3.29,375809.0,501515,508308,17344,93676.95
2018,4,17,오산시,3.03,12092,3.19,87464.0,111495,105260,8769,21520.5
2018,4,17,여주시,3.03,1804,3.19,49146.0,56634,55264,3427,3819.85
2018,4,17,양주시,3.15,7727,3.26,85917.0,107686,104590,7107,13398.45
2018,4,17,안양시,2.51,550,2.71,222604.0,289388,293752,7192,916.5
2018,4,17,수원시장안구,3.03,13054,3.18,487028.0,605162,596617,39379,21826.65
2018,4,17,수원시팔달구,3.2,6676,3.31,39379.0,605162,596617,0,10692.85
2018,4,17,수원시권선구,3.16,19198,3.26,39379.0,605162,596617,0,32338.2
2018,4,17,수원시영통구,3.06,24351,3.19,39379.0,605162,596617,0,39634.4
2018,4,17,성남시중원구,2.89,84,3.15,17368.0,477730,486670,0,119.4
2018,4,17,성남시분당구,3.23,297,3.45,17368.0,477730,486670,0,412.9
2018,4,17,부천시,3.17,5934,3.3,337968.0,424548,427041,22351,10156.2
2018,4,17,동두천시,3.15,3624,3.2,42568.0,48276,48645,3255,6473.6
2018,4,17,남양주시,3.0,4045,3.17,259020.0,335970,337271,6785,6957.15
2018,4,17,군포시,3.23,3220,3.31,107022.0,138890,140744,6864,5198.75
2018,4,17,구리시,3.44,5786,3.2,77715.0,99260,100810,1403,21946.9
2018,4,17,광주시,4.59,417,4.56,143127.0,180189,171305,12398,20539.9
2018,4,17,고양시,2.96,330,3.1,411178.0,511210,530541,12401,383.5
2018,4,18,화성시,2.94,35730,3.13,283903.0,373610,348610,37023,67064.67
2018,4,18,포천시,3.0,3329,3.24,69028.0,80120,72190,12189,5781.4
2018,4,18,평택시,3.03,3626,3.25,208004.0,249525,237215,21774,6515.7
2018,4,18,파주시,3.01,13312,3.25,182723.0,224181,217436,10667,22608.4
2018,4,18,이천시,3.17,6170,3.28,87948.0,109076,104172,6854,13365.8
2018,4,18,의정부시,3.28,2159,3.51,181130.0,218426,224539,4365,3461.5
2018,4,18,의왕시,3.73,3858,3.41,58910.0,77281,77398,1168,23801.7
2018,4,18,용인시,3.1,53662,3.28,375809.0,501515,508308,17344,90882.3
2018,4,18,오산시,3.18,12601,3.32,87464.0,111495,105260,8769,22565.9
2018,4,18,여주시,2.94,1754,3.1,49146.0,56634,55264,3427,3699.75
2018,4,18,양주시,3.07,7732,3.27,85917.0,107686,104590,7107,13030.0
2018,4,18,안양시,2.93,616,3.03,222604.0,289388,293752,7192,1068.4
2018,4,18,시흥시,0.33,7,0.34,173202.0,226357,206070,32947,14.5
2018,4,18,수원시장안구,3.11,13505,3.29,487028.0,605162,596617,39379,22361.1
2018,4,18,수원시팔달구,3.27,6900,3.42,39379.0,605162,596617,0,10922.9
2018,4,18,수원시권선구,3.03,19144,3.25,39379.0,605162,596617,0,31052.3
2018,4,18,수원시영통구,3.09,25113,3.29,39379.0,605162,596617,0,40037.0
2018,4,18,성남시분당구,2.71,260,3.02,17368.0,477730,486670,0,346.8
2018,4,18,성남시중원구,3.52,78,2.93,17368.0,477730,486670,0,145.8
2018,4,18,부천시,2.98,5740,3.19,337968.0,424548,427041,22351,9570.25
2018,4,18,동두천시,3.14,3783,3.34,42568.0,48276,48645,3255,6449.1
2018,4,18,남양주시,3.18,4286,3.36,259020.0,335970,337271,6785,7378.9
2018,4,18,군포시,3.37,3526,3.62,107022.0,138890,140744,6864,5436.9
2018,4,18,구리시,3.84,6071,3.36,77715.0,99260,100810,1403,24469.45
2018,4,18,광주시,3.42,323,3.53,143127.0,180189,171305,12398,15340.2
2018,4,18,고양시,3.35,368,3.46,411178.0,511210,530541,12401,434.35
2018,4,19,화성시,2.98,35893,3.14,283903.0,373610,348610,37023,67987.02
2018,4,19,포천시,3.0,3352,3.26,69028.0,80120,72190,12189,5780.4
2018,4,19,평택시,3.0,3643,3.27,208004.0,249525,237215,21774,6449.15
2018,4,19,파주시,3.09,13394,3.27,182723.0,224181,217436,10667,23230.25
2018,4,19,이천시,2.96,5996,3.18,87948.0,109076,104172,6854,12502.5
2018,4,19,의정부시,3.16,2035,3.31,181130.0,218426,224539,4365,3336.6
2018,4,19,의왕시,2.52,3604,3.18,58910.0,77281,77398,1168,16080.8
2018,4,19,용인시,3.04,53611,3.28,375809.0,501515,508308,17344,89055.2
2018,4,19,오산시,2.94,11952,3.15,87464.0,111495,105260,8769,20866.8
2018,4,19,여주시,3.0,1754,3.1,49146.0,56634,55264,3427,3777.5
2018,4,19,양주시,3.16,7823,3.3,85917.0,107686,104590,7107,13409.8
2018,4,19,안양시,2.68,583,2.87,222604.0,289388,293752,7192,978.2
2018,4,19,시흥시,0.5,10,0.49,173202.0,226357,206070,32947,21.85
2018,4,19,수원시권선구,2.98,18523,3.15,39379.0,605162,596617,0,30511.75
2018,4,19,수원시영통구,3.0,24408,3.2,39379.0,605162,596617,0,38826.1
2018,4,19,수원시팔달구,2.92,6350,3.15,39379.0,605162,596617,0,9752.45
2018,4,19,수원시장안구,3.47,14016,3.41,487028.0,605162,596617,39379,24950.75
2018,4,19,성남시중원구,2.48,76,2.85,17368.0,477730,486670,0,102.65
2018,4,19,성남시분당구,3.09,275,3.19,17368.0,477730,486670,0,395.55
2018,4,19,부천시,2.89,5535,3.08,337968.0,424548,427041,22351,9258.6
2018,4,19,동두천시,3.02,3585,3.17,42568.0,48276,48645,3255,6195.25
2018,4,19,남양주시,3.05,4159,3.26,259020.0,335970,337271,6785,7073.65
2018,4,19,군포시,2.83,2957,3.04,107022.0,138890,140744,6864,4551.8
2018,4,19,구리시,2.62,5814,3.22,77715.0,99260,100810,1403,16706.7
2018,4,19,광주시,3.47,322,3.52,143127.0,180189,171305,12398,15544.55
2018,4,19,고양시,3.95,413,3.88,411178.0,511210,530541,12401,512.4
2018,4,20,화성시,3.0,36152,3.17,283903.0,373610,348610,37023,68620.56
2018,4,20,포천시,3.04,3440,3.34,69028.0,80120,72190,12189,5869.65
2018,4,20,평택시,2.91,3577,3.21,208004.0,249525,237215,21774,6260.0
2018,4,20,파주시,3.09,13503,3.3,182723.0,224181,217436,10667,23206.85
2018,4,20,이천시,3.11,6031,3.2,87948.0,109076,104172,6854,13143.25
2018,4,20,의정부시,3.28,2116,3.44,181130.0,218426,224539,4365,3467.45
2018,4,20,의왕시,3.97,3920,3.46,58910.0,77281,77398,1168,25330.75
2018,4,20,용인시,2.97,51833,3.17,375809.0,501515,508308,17344,86843.5
2018,4,20,오산시,2.94,12106,3.19,87464.0,111495,105260,8769,20840.05
2018,4,20,여주시,2.99,1815,3.21,49146.0,56634,55264,3427,3769.8
2018,4,20,양주시,3.23,7954,3.36,85917.0,107686,104590,7107,13727.05
2018,4,20,안양시,2.94,648,3.19,222604.0,289388,293752,7192,1073.95
2018,4,20,시흥시,0.89,17,0.83,173202.0,226357,206070,32947,38.45
2018,4,20,수원시팔달구,2.87,6405,3.18,39379.0,605162,596617,0,9586.0
2018,4,20,수원시권선구,2.96,18511,3.15,39379.0,605162,596617,0,30305.95
2018,4,20,수원시영통구,2.87,23714,3.11,39379.0,605162,596617,0,37204.05
2018,4,20,수원시장안구,3.06,12926,3.15,487028.0,605162,596617,39379,22050.9
2018,4,20,성남시분당구,3.54,290,3.37,17368.0,477730,486670,0,452.45
2018,4,20,성남시중원구,2.64,88,3.3,17368.0,477730,486670,0,109.45
2018,4,20,부천시,3.05,5839,3.25,337968.0,424548,427041,22351,9783.6
2018,4,20,동두천시,3.16,3852,3.4,42568.0,48276,48645,3255,6500.3
2018,4,20,남양주시,3.16,4225,3.31,259020.0,335970,337271,6785,7332.05
2018,4,20,군포시,2.98,3028,3.11,107022.0,138890,140744,6864,4799.05
2018,4,20,구리시,4.04,5998,3.32,77715.0,99260,100810,1403,25752.25
2018,4,20,광주시,3.2,299,3.27,143127.0,180189,171305,12398,14315.25
2018,4,20,고양시,3.27,368,3.46,411178.0,511210,530541,12401,423.6
2018,4,21,화성시,3.2,36170,3.17,283903.0,373610,348610,37023,73041.97
2018,4,21,포천시,3.46,3471,3.37,69028.0,80120,72190,12189,6676.65
2018,4,21,평택시,3.28,3692,3.31,208004.0,249525,237215,21774,7044.2
2018,4,21,파주시,3.27,13307,3.25,182723.0,224181,217436,10667,24574.5
2018,4,21,이천시,3.36,6317,3.35,87948.0,109076,104172,6854,14167.4
2018,4,21,의정부시,3.47,2126,3.46,181130.0,218426,224539,4365,3660.1
2018,4,21,의왕시,2.99,3870,3.42,58910.0,77281,77398,1168,19103.95
2018,4,21,용인시,3.24,52564,3.21,375809.0,501515,508308,17344,94793.05
2018,4,21,오산시,3.27,12199,3.21,87464.0,111495,105260,8769,23175.2
2018,4,21,여주시,3.59,2001,3.54,49146.0,56634,55264,3427,4514.3
2018,4,21,양주시,3.4,7994,3.38,85917.0,107686,104590,7107,14432.7
2018,4,21,안양시,3.5,709,3.49,222604.0,289388,293752,7192,1279.05
2018,4,21,시흥시,0.35,9,0.44,173202.0,226357,206070,32947,14.95
2018,4,21,수원시팔달구,3.25,6496,3.22,39379.0,605162,596617,0,10833.65
2018,4,21,수원시권선구,3.21,18941,3.22,39379.0,605162,596617,0,32902.9
2018,4,21,수원시영통구,3.29,24771,3.24,39379.0,605162,596617,0,42596.3
2018,4,21,수원시장안구,3.12,12868,3.13,487028.0,605162,596617,39379,22423.7
2018,4,21,성남시분당구,2.95,267,3.1,17368.0,477730,486670,0,377.9
2018,4,21,성남시중원구,3.48,96,3.6,17368.0,477730,486670,0,143.9
2018,4,21,부천시,3.28,5864,3.26,337968.0,424548,427041,22351,10509.25
2018,4,21,동두천시,3.42,3857,3.41,42568.0,48276,48645,3255,7032.2
2018,4,21,남양주시,3.27,4110,3.22,259020.0,335970,337271,6785,7567.85
2018,4,21,군포시,3.21,3168,3.25,107022.0,138890,140744,6864,5174.0
2018,4,21,구리시,2.3,5630,3.12,77715.0,99260,100810,1403,14679.1
2018,4,21,광주시,3.08,276,3.02,143127.0,180189,171305,12398,13809.3
2018,4,21,고양시,3.07,359,3.38,411178.0,511210,530541,12401,398.4
2018,4,22,화성시,4.09,44851,3.93,283903.0,373610,348610,37023,93432.67
2018,4,22,포천시,3.6,3485,3.39,69028.0,80120,72190,12189,6943.95
2018,4,22,평택시,3.93,4094,3.67,208004.0,249525,237215,21774,8429.55
2018,4,22,파주시,3.4,12794,3.12,182723.0,224181,217436,10667,25556.3
2018,4,22,이천시,4.01,7226,3.84,87948.0,109076,104172,6854,16937.3
2018,4,22,의정부시,4.16,2487,4.04,181130.0,218426,224539,4365,4392.0
2018,4,22,의왕시,1.09,3911,3.45,58910.0,77281,77398,1168,6957.2
2018,4,22,용인시,3.75,58027,3.55,375809.0,501515,508308,17344,109686.0
2018,4,22,오산시,4.15,14687,3.87,87464.0,111495,105260,8769,29449.8
2018,4,22,여주시,4.32,2316,4.09,49146.0,56634,55264,3427,5435.25
2018,4,22,양주시,3.57,7999,3.38,85917.0,107686,104590,7107,15167.2
2018,4,22,안양시,4.32,837,4.12,222604.0,289388,293752,7192,1578.0
2018,4,22,시흥시,0.9,12,0.59,173202.0,226357,206070,32947,38.85
2018,4,22,수원시장안구,3.82,14887,3.63,487028.0,605162,596617,39379,27459.5
2018,4,22,수원시영통구,3.82,27302,3.58,39379.0,605162,596617,0,49471.55
2018,4,22,수원시권선구,4.06,22469,3.82,39379.0,605162,596617,0,41626.3
2018,4,22,수원시팔달구,3.57,6636,3.29,39379.0,605162,596617,0,11903.0
2018,4,22,성남시중원구,4.24,95,3.57,17368.0,477730,486670,0,175.6
2018,4,22,성남시분당구,3.1,263,3.06,17368.0,477730,486670,0,396.65
2018,4,22,부천시,3.73,6219,3.46,337968.0,424548,427041,22351,11975.85
2018,4,22,동두천시,3.32,3619,3.2,42568.0,48276,48645,3255,6809.95
2018,4,22,남양주시,3.7,4555,3.57,259020.0,335970,337271,6785,8573.55
2018,4,22,군포시,3.73,3388,3.48,107022.0,138890,140744,6864,6016.2
2018,4,22,구리시,1.67,5927,3.28,77715.0,99260,100810,1403,10633.8
2018,4,22,광주시,0.06,139,1.52,143127.0,180189,171305,12398,265.05
2018,4,22,고양시,3.6,337,3.17,411178.0,511210,530541,12401,466.4
2018,4,23,화성시,2.9,32044,2.81,283903.0,373610,348610,37023,66292.29
2018,4,23,포천시,2.85,2775,2.7,69028.0,80120,72190,12189,5506.0
2018,4,23,평택시,2.82,3025,2.71,208004.0,249525,237215,21774,6047.15
2018,4,23,파주시,2.99,11829,2.89,182723.0,224181,217436,10667,22460.95
2018,4,23,이천시,2.37,4399,2.34,87948.0,109076,104172,6854,9981.75
2018,4,23,의정부시,3.01,1837,2.99,181130.0,218426,224539,4365,3179.85
2018,4,23,의왕시,5.62,3430,3.03,58910.0,77281,77398,1168,35908.65
2018,4,23,용인시,2.85,44826,2.74,375809.0,501515,508308,17344,83558.2
2018,4,23,오산시,2.89,10609,2.8,87464.0,111495,105260,8769,20507.75
2018,4,23,여주시,2.39,1358,2.4,49146.0,56634,55264,3427,3011.95
2018,4,23,양주시,2.77,6352,2.68,85917.0,107686,104590,7107,11766.8
2018,4,23,안양시,2.49,531,2.61,222604.0,289388,293752,7192,910.5
2018,4,23,시흥시,5.26,92,4.49,173202.0,226357,206070,32947,227.7
2018,4,23,수원시영통구,3.07,22554,2.95,39379.0,605162,596617,0,39715.2
2018,4,23,수원시팔달구,2.93,5738,2.85,39379.0,605162,596617,0,9778.15
2018,4,23,수원시장안구,2.83,11330,2.76,487028.0,605162,596617,39379,20351.95
2018,4,23,수원시권선구,2.82,15936,2.71,39379.0,605162,596617,0,28918.6
2018,4,23,성남시분당구,3.15,258,3.0,17368.0,477730,486670,0,402.4
2018,4,23,성남시중원구,2.22,63,2.36,17368.0,477730,486670,0,92.05
2018,4,23,부천시,3.15,5332,2.97,337968.0,424548,427041,22351,10087.4
2018,4,23,동두천시,2.77,3013,2.66,42568.0,48276,48645,3255,5680.95
2018,4,23,남양주시,2.81,3380,2.65,259020.0,335970,337271,6785,6509.45
2018,4,23,군포시,2.96,2823,2.9,107022.0,138890,140744,6864,4766.0
2018,4,23,구리시,5.24,5432,3.01,77715.0,99260,100810,1403,33426.7
2018,4,23,광주시,5.3,389,4.25,143127.0,180189,171305,12398,23757.05
2018,4,23,고양시,3.07,295,2.77,411178.0,511210,530541,12401,397.65
2018,4,24,화성시,3.68,41694,3.65,283903.0,373610,348610,37023,84160.37
2018,4,24,포천시,3.79,3863,3.75,69028.0,80120,72190,12189,7320.3
2018,4,24,평택시,3.65,4111,3.69,208004.0,249525,237215,21774,7829.35
2018,4,24,파주시,3.95,16079,3.93,182723.0,224181,217436,10667,29669.45
2018,4,24,이천시,3.84,7058,3.75,87948.0,109076,104172,6854,16222.7
2018,4,24,의정부시,4.04,2450,3.98,181130.0,218426,224539,4365,4267.95
2018,4,24,의왕시,2.93,4135,3.65,58910.0,77281,77398,1168,18739.0
2018,4,24,용인시,3.79,61455,3.76,375809.0,501515,508308,17344,111053.55
2018,4,24,오산시,3.48,13475,3.55,87464.0,111495,105260,8769,24686.6
2018,4,24,여주시,3.32,1931,3.41,49146.0,56634,55264,3427,4185.5
2018,4,24,양주시,3.94,9241,3.9,85917.0,107686,104590,7107,16736.25
2018,4,24,안양시,3.13,637,3.13,222604.0,289388,293752,7192,1140.5
2018,4,24,시흥시,9.53,201,9.8,173202.0,226357,206070,32947,412.45
2018,4,24,수원시장안구,3.66,14788,3.6,487028.0,605162,596617,39379,26349.2
2018,4,24,수원시권선구,3.7,21863,3.72,39379.0,605162,596617,0,37921.5
2018,4,24,수원시팔달구,3.82,7687,3.81,39379.0,605162,596617,0,12760.45
2018,4,24,수원시영통구,3.65,27962,3.66,39379.0,605162,596617,0,47285.9
2018,4,24,성남시중원구,3.94,113,4.24,17368.0,477730,486670,0,163.0
2018,4,24,성남시분당구,4.07,349,4.05,17368.0,477730,486670,0,520.7
2018,4,24,부천시,3.76,6712,3.73,337968.0,424548,427041,22351,12062.4
2018,4,24,동두천시,3.78,4298,3.8,42568.0,48276,48645,3255,7763.65
2018,4,24,남양주시,3.75,4655,3.65,259020.0,335970,337271,6785,8679.35
2018,4,24,군포시,3.77,3664,3.76,107022.0,138890,140744,6864,6066.85
2018,4,24,구리시,3.99,6752,3.74,77715.0,99260,100810,1403,25434.75
2018,4,24,광주시,4.06,427,4.67,143127.0,180189,171305,12398,18191.05
2018,4,24,고양시,3.62,393,3.69,411178.0,511210,530541,12401,469.05
2018,4,25,화성시,3.22,37996,3.33,283903.0,373610,348610,37023,73591.17
2018,4,25,포천시,3.32,3537,3.44,69028.0,80120,72190,12189,6412.3
2018,4,25,평택시,3.31,3833,3.44,208004.0,249525,237215,21774,7103.85
2018,4,25,파주시,3.37,14142,3.45,182723.0,224181,217436,10667,25303.05
2018,4,25,이천시,3.71,6885,3.66,87948.0,109076,104172,6854,15671.55
2018,4,25,의정부시,3.45,2232,3.63,181130.0,218426,224539,4365,3639.2
2018,4,25,의왕시,4.11,4030,3.56,58910.0,77281,77398,1168,26260.95
2018,4,25,용인시,3.35,56182,3.43,375809.0,501515,508308,17344,97934.85
2018,4,25,오산시,3.37,13154,3.47,87464.0,111495,105260,8769,23877.55
